customer_id,tenure_months,monthly_active_days,avg_session_duration,support_ticket_count,payment_delay_count,feature_usage_score,subscription_plan,negative_sentiment_ratio,churn
CUST_703,37,27,69.58336838690234,0,3,31.98453733850062,Enterprise,0.38186355954836726,1
CUST_704,12,9,24.643576225214233,2,2,34.4572809702456,Enterprise,0.611636357304159,1
CUST_705,49,27,27.734384858166067,2,0,23.208210384690464,Basic,0.9763093647956137,0
CUST_706,55,26,41.66399213039554,4,3,14.22049441569666,Basic,0.7838946939079172,1
CUST_707,13,19,73.25208781951291,1,1,48.67034759262637,Pro,0.5583035167299095,1
CUST_708,23,24,29.16354423312467,5,0,83.44396280474284,Pro,0.049386217414897016,1
CUST_709,25,28,18.378148620325042,1,1,95.4539725603318,Pro,0.5168399137804304,1
CUST_710,35,17,116.5634419381197,0,1,12.934063221849767,Enterprise,0.20408518963322542,0
CUST_711,41,11,7.527908703106635,3,3,82.3157228072736,Enterprise,0.300069050659736,1
CUST_712,30,25,97.31020161364249,1,1,82.45811229652749,Enterprise,0.2508606874727689,0
CUST_713,17,9,95.62404220112754,3,0,38.897812155256695,Pro,0.3474481254036219,1
CUST_714,49,10,39.17962309218604,4,1,11.002962414545415,Basic,0.06225978056286907,1
CUST_715,20,18,20.597060840841042,0,4,99.0008006756898,Basic,0.576837805044646,1
CUST_716,48,20,21.747294371123694,1,1,65.55930305288187,Pro,0.04575304459023222,1
CUST_717,25,13,85.20463598227714,2,0,98.21956950415804,Pro,0.6605835423911273,1
CUST_718,22,8,78.92275797490997,1,0,48.36555156846585,Basic,0.7308023317788476,1
CUST_719,13,7,95.01575253890948,4,3,39.519299993672874,Basic,0.48606404151400173,1
CUST_720,59,17,112.81033482589703,1,1,24.718547597045383,Enterprise,0.781257114218247,1
CUST_721,19,21,84.57164677565808,4,1,98.35720017720195,Pro,0.9673906990494845,1
CUST_722,49,23,22.922926703415996,0,0,25.325726946227366,Enterprise,0.34005261083145755,1
CUST_723,36,15,32.99590092802222,0,4,2.376275621805035,Enterprise,0.618906924126166,1
CUST_724,12,20,101.85227905040817,2,0,51.24684135884778,Basic,0.3237317430568837,1
CUST_725,41,15,29.070198720933984,4,3,37.70504930509154,Pro,0.4433855850288695,1
CUST_726,19,1,13.340066449765363,4,1,26.13825034292645,Basic,0.020825523039357363,1
CUST_727,12,25,85.8772062148588,1,1,63.46081164811734,Enterprise,0.07434988155754207,1
CUST_728,9,14,51.29053088136634,3,3,36.426861489782226,Pro,0.797528729527409,1
CUST_729,7,5,110.80460604277891,1,1,40.22508883168728,Enterprise,0.13990778115764857,1
CUST_730,28,11,79.77933317577107,1,0,2.304560389404431,Enterprise,0.6991514276722666,1
CUST_731,14,16,15.398182446040986,1,1,58.907092855305756,Basic,0.7088670325777829,1
CUST_732,31,2,114.00350523417099,2,1,12.207102984704276,Pro,0.9962259659715483,1
CUST_733,52,8,34.734085318628274,3,1,21.38048588954218,Pro,0.6955960060287876,1
CUST_734,19,11,43.779436396722865,3,1,71.71178206126382,Pro,0.12874568927064367,0
CUST_735,58,29,51.259947573607334,0,1,31.324272618391102,Pro,0.6265416529444576,1
CUST_736,47,18,10.890794086496024,0,0,16.321019743838093,Enterprise,0.5241428203430285,1
CUST_737,16,3,62.099273556519556,0,2,57.74241470624808,Basic,0.9173907575248961,1
CUST_738,53,26,19.18162647365861,1,2,21.49044949379406,Pro,0.6901500662855947,1
CUST_739,5,1,51.11158756916045,2,0,27.097821395870504,Enterprise,0.5184786016660874,1
CUST_740,35,11,45.33162561908969,3,1,62.13393099778738,Basic,0.6242138922214201,1
CUST_741,12,16,93.87660959404788,2,0,73.98617813639149,Basic,0.4434599526654799,1
CUST_742,25,18,97.36460883776408,3,2,73.9659685195577,Basic,0.5084072893807,1
CUST_743,52,16,22.64248147474512,3,2,48.22434118708304,Pro,0.7223449636975477,1
CUST_744,59,23,47.15338654861101,4,1,45.42969110094355,Enterprise,0.07834627242715597,1
CUST_745,21,10,47.935613518660645,2,0,78.76451842312574,Basic,0.6153355753465969,0
CUST_746,36,18,22.41220105264978,1,0,19.303472511251705,Basic,0.08821746794519436,1
CUST_747,53,6,96.8221530808869,2,0,15.220244752845923,Basic,0.8550767859520608,1
CUST_748,23,19,86.33125775857367,2,0,66.46950660295097,Enterprise,0.9424633806659213,1
CUST_749,16,4,26.893905424158994,2,0,40.95069343892553,Enterprise,0.7802025519094672,1
CUST_750,57,27,47.17301948828689,1,2,70.99984605701809,Pro,0.7180317221732379,1
CUST_751,39,13,17.167577858499136,1,1,25.660022346323597,Pro,0.9437473365149652,1
CUST_752,45,24,77.24375866570006,0,0,32.48718810667669,Enterprise,0.21852831477646306,1
CUST_753,53,14,18.95777132309126,0,0,89.66776491853906,Pro,0.22883294558177336,1
CUST_754,42,3,118.38242939186554,2,2,42.165652682158814,Enterprise,0.4810153654187581,1
CUST_755,58,10,94.77843858910417,1,1,59.09534697203844,Pro,0.007463019032974194,1
CUST_756,39,6,49.87743320215943,7,0,10.668219411830949,Pro,0.9650698911104829,1
CUST_757,14,1,71.53485221212576,1,1,17.882917219275875,Enterprise,0.032252448759601315,1
CUST_758,31,23,109.804308864887,1,1,3.588772882264424,Basic,0.5961119735434631,1
CUST_759,58,24,68.72141724552,1,2,42.43708117616666,Basic,0.35397389804473844,1
CUST_760,5,27,25.067325935764845,2,1,98.89200044950239,Pro,0.10296594582245111,1
CUST_761,35,14,48.55088589183332,4,0,87.3873152651466,Basic,0.024614935978468422,1
CUST_762,23,8,101.96165947842071,2,1,63.2908914940507,Basic,0.2624185456984893,1
CUST_763,29,19,79.08449683880606,1,0,86.10964919574661,Pro,0.10668403490895306,1
CUST_764,43,14,79.83330419838704,1,0,59.41693563524231,Basic,0.940328581976468,1
CUST_765,11,10,104.68447085417625,1,1,36.87688803341377,Enterprise,0.2447612877152916,1
CUST_766,18,17,107.80690160818804,0,0,17.35464011011153,Enterprise,0.09413193018564925,0
CUST_767,47,9,110.77614575463518,4,1,65.30487417602242,Basic,0.7696820347037485,1
CUST_768,12,29,15.907657224112953,1,1,19.305127639074538,Enterprise,0.41425209304157085,1
CUST_769,9,6,67.5744902257566,3,2,41.74284172000602,Enterprise,0.8436660070830773,1
CUST_770,10,11,90.15859494010664,3,0,82.58018421552632,Basic,0.8384309686224799,1
CUST_771,58,25,92.04658718960658,3,2,12.92293025617285,Enterprise,0.9923807524150745,1
CUST_772,44,7,74.77236322655044,2,0,12.90214190567951,Pro,0.8038279316053402,1
CUST_773,17,17,24.18054354612253,2,0,22.440241559159734,Pro,0.21415184260312592,1
CUST_774,38,28,96.7033637032914,3,2,55.191730712229905,Pro,0.5864483879209305,1
CUST_775,7,28,87.81280335421876,2,0,25.172347825991302,Basic,0.5262500786233664,0
CUST_776,46,1,14.905613728139173,0,0,50.31979372550007,Enterprise,0.5081896293700727,1
CUST_777,13,22,58.33812983755327,3,0,30.198261105968715,Basic,0.29680744678577275,1
CUST_778,40,5,25.00740094500741,2,2,50.62422049084056,Basic,0.21014083027681096,1
CUST_779,42,9,43.80986025699177,4,1,27.76314490017302,Enterprise,0.716894934746571,1
CUST_780,9,18,7.079325603653825,2,2,98.00123756085652,Enterprise,0.1017617298969562,1
CUST_781,50,24,51.0379348672372,1,1,49.271790114196776,Enterprise,0.0496159960050222,1
CUST_782,27,27,68.2358459329642,3,2,74.364343410824,Basic,0.3812436315040959,1
CUST_783,58,21,76.25199817511499,2,3,70.05465588982051,Basic,0.7439254752592964,1
CUST_784,2,2,81.30138968980165,2,0,49.05593748143612,Pro,0.8685330047653967,1
CUST_785,5,29,101.1735010067829,0,2,23.886206166792523,Basic,0.5401269262002246,1
CUST_786,29,26,29.778234336708955,0,1,51.07182779128648,Enterprise,0.8399324227014959,0
CUST_787,37,11,18.855409580423814,4,0,68.09716237204346,Basic,0.025291216567591812,1
CUST_788,38,27,102.92677476826145,1,2,45.99192705632118,Pro,0.4553694785366438,1
CUST_789,19,28,23.010473712654736,2,7,8.192510736274162,Enterprise,0.13338853684640606,1
CUST_790,8,6,117.09740935366246,1,0,1.7983229558083957,Pro,0.5827175204032217,1
CUST_791,48,26,101.89189638084325,1,0,32.78768084678385,Basic,0.9209882494094404,1
CUST_792,45,8,62.6008096773039,1,0,15.022392609331192,Basic,0.007190463265145941,1
CUST_793,1,4,117.8634638660329,2,0,90.61902459259956,Pro,0.6682210878849604,1
CUST_794,22,18,16.198323847420482,3,2,17.583267008492488,Pro,0.7923497183459971,1
CUST_795,52,28,39.85256253513669,2,2,39.428271401156614,Enterprise,0.7444812735630405,1
CUST_796,17,11,78.39580772967031,1,1,71.20775120714814,Enterprise,0.019769091198093003,1
CUST_797,7,5,45.25078987441555,1,1,81.54216600160609,Pro,0.1738835743538768,1
CUST_798,25,15,111.76284347779107,2,2,47.77131531781309,Enterprise,0.09439932257561257,1
CUST_799,45,28,12.54700014044902,1,1,18.11350096083921,Pro,0.08545419892897432,1
CUST_800,4,18,68.18236068701093,3,3,27.089522357585306,Pro,0.7301841326554536,1
CUST_801,36,2,72.94962075043817,2,0,41.89684476411472,Basic,0.424789356068057,1
CUST_802,6,22,80.06373423438077,1,1,36.4594589325583,Pro,0.724821419883509,1
CUST_803,31,11,34.40161568315866,3,2,34.86727571696565,Enterprise,0.3607524170196005,1
CUST_804,19,26,46.92513916478441,3,0,13.185380175666428,Pro,0.11704930828660676,1
CUST_805,44,25,102.02326091147243,4,2,91.33102521709498,Basic,0.7184521017486318,1
CUST_806,54,13,27.41841843156838,0,1,2.975660641771505,Enterprise,0.6260572037476198,1
CUST_807,39,4,100.08980242493664,4,0,44.00021278757512,Pro,0.11297615671327721,1
CUST_808,27,22,69.70537363381537,2,0,98.03214925030866,Basic,0.92436441157343,1
CUST_809,10,7,92.65156378731945,2,1,65.9723938824102,Enterprise,0.30892081478912115,1
CUST_810,26,29,87.06484712029923,0,2,35.541066373308325,Basic,0.654730056247233,1
CUST_811,19,11,28.863821969261085,1,0,14.60975844531699,Basic,0.0319809182311086,1
CUST_812,39,22,70.41346468989538,4,2,96.3872605645761,Enterprise,0.443042432544864,1
CUST_813,3,24,104.78816257258562,2,0,1.3986361873149722,Basic,0.9643641995136569,1
CUST_814,45,4,54.693367232221874,3,1,68.13875706131435,Basic,0.8865085864860799,1
CUST_815,13,28,116.15793857568143,2,0,88.01374714453273,Basic,0.2213472541913033,0
CUST_816,50,15,57.00473651169758,7,0,2.51604898862422,Enterprise,0.8791303358484057,1
CUST_817,28,1,21.42034821680674,2,0,72.51748640905011,Basic,0.2930701678995915,1
CUST_818,58,23,49.784988208932425,3,2,99.88377612547349,Pro,0.8522344335877081,1
CUST_819,20,3,114.44577673491177,0,3,63.96424685733494,Basic,0.7292269300776125,1
CUST_820,28,14,41.76789767408324,2,1,41.467894784339876,Pro,0.3520526026091,1
CUST_821,8,6,104.83128838471222,3,1,87.4400719356282,Basic,0.9107908934747353,1
CUST_822,41,18,106.34382839341733,3,0,55.417924642262825,Pro,0.4852792945951758,1
CUST_823,39,25,45.27145029817552,3,0,74.944084678994,Enterprise,0.3176940713742138,1
CUST_824,1,1,14.574630675822695,3,1,58.77789918185049,Basic,0.2796858572827946,1
CUST_825,3,6,88.3241595532641,1,1,3.8291092487949263,Pro,0.939067114980401,1
CUST_826,13,6,40.823914386608394,2,1,21.314498820534755,Enterprise,0.7585809906092731,1
CUST_827,28,21,95.03621563962082,2,0,7.87635739867496,Basic,0.34989909684202203,1
CUST_828,57,16,55.90530754994981,1,1,10.668776238322298,Basic,0.25416844467198063,1
CUST_829,49,29,60.80567536940148,1,2,1.5405493588071972,Basic,0.21161704237345402,1
CUST_830,25,5,94.45958177608173,3,0,42.11649790141529,Enterprise,0.24449263103218766,1
CUST_831,56,17,48.971783072087206,4,2,17.86516317541651,Enterprise,0.11097939143697577,1
CUST_832,33,10,55.95964471213517,1,1,85.56965204939718,Pro,0.48473495860502114,1
CUST_833,38,28,48.26190390850655,0,1,75.00375375406604,Basic,0.04107216152698079,0
CUST_834,53,21,47.244159256887194,2,1,57.3176994815496,Pro,0.011514646389925054,1
CUST_835,6,18,65.48385634366784,1,1,48.90213453503954,Pro,0.6180725931369327,1
CUST_836,58,7,98.01193611763233,2,1,25.58686405759758,Pro,0.08847931864856373,1
CUST_837,44,3,46.603355871095076,3,0,47.495146587498546,Pro,0.8452096129230864,1
CUST_838,45,13,65.28929286183973,2,2,64.12292758644108,Pro,0.1067287785141845,1
CUST_839,32,15,82.1336424258991,0,0,78.22288601927755,Basic,0.5426689999411398,1
CUST_840,45,20,35.98553632492033,1,0,8.168206625959339,Enterprise,0.6755036423379481,1
CUST_841,47,19,36.91512256377514,1,0,70.846468874555,Pro,0.22915550671735319,0
CUST_842,21,3,112.34250960769731,0,1,74.27298767612854,Enterprise,0.8882641562790223,1
CUST_843,16,4,88.2064759330752,4,1,55.89722009248565,Pro,0.4813869019154886,1
CUST_844,54,5,71.37646776568052,1,1,21.431919570320122,Basic,0.31531909511873213,1
CUST_845,21,1,79.48780625837038,2,2,53.9184587501175,Pro,0.9011286080737317,1
CUST_846,11,4,8.369435956893112,0,1,50.270488181531036,Pro,0.8583402435184225,1
CUST_847,37,12,76.08184103959513,4,1,47.57100963867962,Pro,0.7096274016212872,1
CUST_848,36,28,63.59352042078322,0,1,46.063991546718405,Basic,0.29048245071539947,0
CUST_849,35,27,67.7612131746351,1,0,11.082556629151973,Pro,0.39020633965258744,1
CUST_850,19,24,46.333740085543965,2,2,18.289248485736476,Basic,0.6897333625746018,1
CUST_851,20,10,14.369498236988317,3,0,9.733208845134234,Enterprise,0.185284324386508,1
CUST_852,57,23,27.234011865386,1,0,24.247782766798444,Enterprise,0.4951124719175576,1
CUST_853,18,25,114.33564201945725,2,1,26.3476782730673,Enterprise,0.7377222626714501,1
CUST_854,47,21,52.000449661157404,4,1,24.50758614930454,Basic,0.6577129270708777,1
CUST_855,41,29,58.66856292054938,6,0,21.09290681856034,Pro,0.7199330836827226,1
CUST_856,49,26,11.061625833145484,0,4,73.54220454847889,Enterprise,0.8919192299448033,1
CUST_857,14,20,9.320116397557769,1,2,81.8565399598118,Enterprise,0.9682866515208812,1
CUST_858,15,24,87.47586641037714,1,1,32.71092165725699,Pro,0.45838351271470545,1
CUST_859,31,25,66.88088637392781,2,1,30.51288916844489,Enterprise,0.05998184600908085,1
CUST_860,1,13,63.50118818487067,0,0,84.4032349752508,Enterprise,0.8343503233624188,1
CUST_861,53,23,32.9593209986069,3,0,62.392390166579105,Pro,0.11796593323903559,0
CUST_862,54,14,90.64633413744106,5,0,29.343832478905753,Basic,0.21944437888809953,0
CUST_863,54,23,24.347206597476568,1,0,71.36122925865823,Basic,0.6531674536874537,1
CUST_864,3,5,26.842495521017305,4,2,34.459281023316734,Enterprise,0.7457352440930346,1
CUST_865,16,4,57.98189970505168,2,2,58.655561434217304,Enterprise,0.6946472486671068,1
CUST_866,23,14,37.922184142873206,2,0,99.26340299878015,Basic,0.4384921942489016,1
CUST_867,57,10,33.45824284181183,3,1,30.159437521603326,Enterprise,0.9180670585142787,1
CUST_868,11,17,79.20232912363313,2,0,93.05260007083331,Basic,0.8321962691979968,1
CUST_869,12,10,79.86175070013262,4,0,32.06524142846982,Enterprise,0.6636825901989144,1
CUST_870,10,26,99.81946302699185,2,2,54.02867043748234,Enterprise,0.44107568240575024,1
CUST_871,32,7,53.036485201892226,7,0,45.998378959903995,Basic,0.4638259331926593,1
CUST_872,16,16,13.404785468007278,1,2,78.31595623439361,Pro,0.17596664244556415,0
CUST_873,8,1,36.47163426596764,2,2,6.109269948199481,Enterprise,0.7797049970997142,1
CUST_874,38,17,117.70062826763395,3,1,62.71223040686639,Enterprise,0.8659633824867724,1
CUST_875,12,21,73.56973615176074,1,1,76.0666944348823,Pro,0.8272816609247188,1
CUST_876,24,29,86.61976475211733,1,0,47.21448513821193,Enterprise,0.5470979479765166,1
CUST_877,28,9,5.846150406922671,3,2,10.529260653780536,Pro,0.837941141532066,1
CUST_878,53,6,64.59365920098989,2,0,24.480501348481308,Pro,0.7904088334576224,1
CUST_879,8,19,9.31579561615736,1,0,67.96723701008636,Basic,0.8323593130701649,1
CUST_880,58,13,70.46147439051651,4,2,89.54373855003152,Pro,0.9819333307686103,1
CUST_881,28,3,110.88864770814867,2,2,42.160860700048865,Basic,0.8100000343736475,1
CUST_882,36,7,116.3682000075469,1,1,56.04120350782592,Basic,0.27068996571521375,1
CUST_883,26,22,67.16355766972629,2,1,22.838503672686205,Basic,0.8208629162927702,1
CUST_884,8,9,57.693552604004836,3,0,41.221331403687145,Enterprise,0.3756351059883871,1
CUST_885,58,22,113.6769658385768,1,0,33.67898077704915,Enterprise,0.5161922176836633,1
CUST_886,50,5,82.46513067961993,0,1,65.55255479715237,Pro,0.7963995271302734,1
CUST_887,28,10,12.463417146917088,1,0,98.4698951675111,Basic,0.3167188326709982,0
CUST_888,28,23,58.55844143176222,0,3,81.33034519856862,Enterprise,0.026083144269060665,1
CUST_889,37,17,32.62817712339495,1,1,19.216458492618514,Enterprise,0.7181445230451247,1
CUST_890,41,12,59.02749696659838,2,0,57.767859330676686,Pro,0.9021741197954015,1
CUST_891,36,23,57.3785407807316,1,1,6.641171494840159,Enterprise,0.9278884482945541,1
CUST_892,27,16,71.94665232369533,4,0,24.69154868426355,Enterprise,0.7989101833400933,1
CUST_893,54,3,46.028606390163894,1,2,17.22176760603904,Enterprise,0.935142858093965,1
CUST_894,17,25,23.89110168743173,2,0,33.554553763946295,Enterprise,0.8206560923693148,1
CUST_895,9,22,62.92773497784497,0,0,67.88139690442135,Enterprise,0.03009904861318935,0
CUST_896,33,9,100.47333169976264,0,1,49.939331691682675,Enterprise,0.34965542545288675,1
CUST_897,53,29,81.36140622777427,5,1,93.29092598292176,Pro,0.3361063273756265,1
CUST_898,20,15,43.91230458139982,0,1,21.274883984850867,Basic,0.21916434846020372,1
CUST_899,13,5,112.58514761726859,0,1,36.42091462539402,Enterprise,0.7979370300909038,1
CUST_900,28,23,109.90387069365595,1,1,32.98525767924695,Basic,0.5200898455211013,1
CUST_901,48,13,29.07506592917136,0,1,23.596362595992993,Pro,0.8362893841101748,1
CUST_902,29,14,9.533022288841742,1,2,99.31707691262446,Pro,0.6013492901338772,1
CUST_903,13,20,90.25050146033766,1,1,38.722554544305446,Basic,0.5906093456327969,1
CUST_904,46,15,100.17518005515262,3,0,94.05089804995984,Basic,0.38414845329572944,1
CUST_905,35,16,116.30442508440586,1,2,39.04734738529895,Pro,0.7896029208901465,1
CUST_906,6,23,107.33118532015574,1,1,20.409167874066092,Enterprise,0.6830916630660445,1
CUST_907,18,13,74.06149834373771,3,1,11.920633068271114,Basic,0.33875184819020443,1
CUST_908,51,17,65.95601900942378,2,1,85.55631931755052,Basic,0.9935733094001807,1
CUST_909,5,23,8.201720895197424,3,2,3.209764048507824,Enterprise,0.4627891984491671,1
CUST_910,47,8,33.36549138714945,1,1,96.43945883392814,Basic,0.3165901949162504,1
CUST_911,25,21,57.85569644928654,0,0,41.81912117855484,Enterprise,0.6877930561142189,1
CUST_912,2,2,77.2779485096103,0,0,24.73743510843571,Pro,0.222807430072004,1
CUST_913,10,5,69.08396083161722,1,1,61.74461322153625,Basic,0.8306440724614532,1
CUST_914,56,6,90.4031388133944,6,2,13.291299183618632,Enterprise,0.680363578287358,1
CUST_915,30,12,37.1731970520097,0,1,7.214557356635575,Enterprise,0.8700653537375099,1
CUST_916,50,18,69.96954988003442,5,1,82.7783351909567,Pro,0.3290513629202574,0
CUST_917,59,22,15.136357989941095,1,2,42.46707746253268,Basic,0.8544255629330596,1
CUST_918,45,22,52.5715352120688,3,1,51.8254912104532,Enterprise,0.5009311427704728,1
CUST_919,5,1,91.26849578977911,3,0,17.669600887506487,Basic,0.05915627664462375,1
CUST_920,55,17,84.74109814434006,2,2,6.142424452694229,Enterprise,0.194169267387849,1
CUST_921,56,11,118.92391477480058,2,0,36.77761326518467,Basic,0.21764916528912404,1
CUST_922,33,10,36.95747948859194,2,1,50.614625238008934,Basic,0.7679909763056204,1
CUST_923,54,19,62.2917694050076,2,2,76.54306218780279,Enterprise,0.20312541379448634,1
CUST_924,1,14,42.89599758400962,4,0,50.10520002354634,Enterprise,0.5619172545905672,1
CUST_925,18,26,55.66935811680509,2,0,78.25070176859029,Basic,0.65254203211269,1
CUST_926,32,10,103.54926493497963,1,1,11.543277967431386,Basic,0.7738573718317219,1
CUST_927,47,15,83.68404364667596,2,0,6.396277204395162,Pro,0.7838802179878818,1
CUST_928,49,28,106.4807370049719,3,1,15.886096414345163,Enterprise,0.7176038561249412,1
CUST_929,11,19,28.403777458166942,3,1,77.20121268887286,Basic,0.2131837954727379,1
CUST_930,21,4,105.43652855176536,1,2,75.93302308387014,Basic,0.5434693128711849,1
CUST_931,26,2,11.872661530514208,3,1,14.136780451064146,Enterprise,0.290169581562416,1
CUST_932,25,9,107.18891725027252,3,4,3.0988658250679757,Basic,0.7750975577888833,1
CUST_933,22,10,42.84348463798371,1,1,68.52819362121652,Basic,0.7480928108751377,1
CUST_934,59,28,41.177577842617644,1,0,85.52817832429774,Pro,0.22964756667447328,0
CUST_935,27,11,63.89018632034635,0,2,75.41076955101822,Pro,0.6413427217127414,1
CUST_936,49,14,113.17937158817165,1,0,20.27989806150782,Enterprise,0.05842790233986872,1
CUST_937,13,7,10.494856938361618,2,2,58.37678972253356,Enterprise,0.7685484170680571,1
CUST_938,33,23,45.50656213313571,4,0,75.73657206255412,Enterprise,0.7802020643784998,1
CUST_939,34,15,103.50577869858361,3,0,25.582870454703954,Pro,0.3470119107715821,1
CUST_940,41,22,50.54626490507867,1,0,52.7720801369453,Pro,0.806256546209415,1
CUST_941,35,19,27.903043223662706,3,2,31.44604039737703,Pro,0.8582975498735577,1
CUST_942,1,22,53.85133085311235,4,2,22.557541732702113,Basic,0.19005780447117926,1
CUST_943,21,15,49.33853767154197,2,2,96.95893267708526,Pro,0.3508951033199501,1
CUST_944,48,28,110.2728631686709,3,1,91.25819603869263,Pro,0.2610806766295951,0
CUST_945,55,24,92.62245321045616,1,0,44.566773095148704,Enterprise,0.37435832986854367,1
CUST_946,6,8,63.08828891056073,0,0,13.67780610639764,Pro,0.44690415881536216,1
CUST_947,28,11,118.66261517298068,1,0,72.79073033206487,Pro,0.5099687460470319,1
CUST_948,17,29,58.50691609673118,1,0,25.570113012822027,Basic,0.03510370196325896,1
CUST_949,5,9,11.697350544331652,3,0,16.85178058380945,Pro,0.055166349118962565,1
CUST_950,31,15,35.16154700872326,1,0,38.152901773818456,Enterprise,0.6552346332207045,1
CUST_951,5,1,55.14810522522095,4,2,52.984980916673905,Basic,0.44274138905430693,1
CUST_952,38,1,23.04380177680381,4,0,9.744032982041462,Pro,0.08973760106596862,1
CUST_953,3,19,113.96998952726494,1,1,57.174647304852655,Pro,0.38622991455456,1
CUST_954,53,3,93.18762324904391,1,1,1.534837476262152,Pro,0.47549489465567385,1
CUST_955,23,10,35.85302804919385,1,0,89.18690605930867,Basic,0.6355901030038663,0
CUST_956,37,8,72.94252135456033,3,0,92.07416892788666,Basic,0.11833006484160302,1
CUST_957,53,15,87.96665306760079,3,0,73.30707735118514,Pro,0.9948043145672312,1
CUST_958,37,10,113.24707682428176,2,0,46.654940857417756,Enterprise,0.4747055356057127,1
CUST_959,10,1,106.38806515517223,2,1,25.48962705633112,Pro,0.6807905741338767,1
CUST_960,10,29,64.24710600589458,4,2,74.41120907113965,Basic,0.9082181721708777,1
CUST_961,19,18,94.08505127619702,1,0,93.17972019520636,Basic,0.031823364071406735,1
CUST_962,17,2,69.64664669017228,2,2,15.853370489743956,Basic,0.6013589781919871,1
CUST_963,21,19,68.56094735523712,2,1,46.5821989297698,Enterprise,0.5403557414806197,1
CUST_964,14,13,18.19532520889207,2,0,31.526163603592817,Pro,0.05740680130631981,0
CUST_965,9,22,19.50583067185749,3,0,35.67417890459099,Pro,0.6930277448302254,1
CUST_966,46,1,65.8963657275826,2,0,40.57577813229325,Basic,0.22078238048233845,1
CUST_967,1,2,35.91907767258576,1,1,95.17963443713384,Pro,0.7018815867617644,1
CUST_968,51,29,7.419243782953893,3,1,25.863716786809366,Enterprise,0.3626291750370143,0
CUST_969,45,16,88.12650844852442,2,1,49.26758390935066,Enterprise,0.7701262009980901,1
CUST_970,13,15,8.73595861936897,2,1,95.14874716617904,Pro,0.941761443240162,1
CUST_971,4,13,73.45683672696627,4,0,47.60568902183173,Pro,0.860512617952342,1
CUST_972,1,16,67.00728632464116,0,0,86.35995219214534,Pro,0.4825735707541855,0
CUST_973,49,17,116.41368941644751,5,1,5.876477432528093,Pro,0.22527290409790557,1
CUST_974,40,21,60.68451102497879,1,2,95.3030418463236,Pro,0.9924235197282143,1
CUST_975,32,29,12.314165183446697,1,1,18.75311470260509,Pro,0.659498670403668,1
CUST_976,34,29,68.4441162977431,2,0,97.99350347312841,Basic,0.3959526374718245,1
CUST_977,28,7,101.72605962085166,1,0,17.557686525854844,Basic,0.481523747479205,0
CUST_978,31,24,119.6376676923656,1,1,44.43659477949742,Basic,0.12805529146516725,0
CUST_979,8,26,54.48946497424333,0,0,30.86144915725445,Enterprise,0.5052920299046455,1
CUST_980,39,17,41.834355387125385,1,0,43.32314210950441,Enterprise,0.1731645073663869,1
CUST_981,26,7,109.26512914947988,1,0,25.05247399255255,Enterprise,0.36574549447409577,1
CUST_982,58,13,26.992844843753957,1,3,96.53174124276418,Enterprise,0.49176695724236685,1
CUST_983,34,5,75.77432522878657,1,1,30.57249840730917,Basic,0.9477987391399227,1
CUST_984,54,26,51.657158780808984,0,0,65.3274912064223,Pro,0.6246930867581012,1
CUST_985,54,17,9.724471969888857,3,1,13.74474895987885,Pro,0.3718901810588937,1
CUST_986,3,3,44.93817454515524,1,1,82.43874848498838,Pro,0.11308929441574123,1
CUST_987,59,7,35.50128008780758,2,0,54.25079435095134,Enterprise,0.7471885880803485,1
CUST_988,50,26,83.90048270350098,1,2,97.94461245313158,Basic,0.46685289528157736,1
CUST_989,12,17,114.11090723457059,1,0,42.340221683343515,Pro,0.06815515565117225,1
CUST_990,1,7,35.82542654854334,1,1,19.54478749766604,Enterprise,0.6568746199734853,1
CUST_991,54,21,98.3185830024434,1,0,34.601899944098356,Enterprise,0.35010538201508823,1
CUST_992,44,1,11.366378947917095,4,0,73.69656060934943,Enterprise,0.4038912811676184,1
CUST_993,5,17,66.88391615457851,5,2,65.9106520995876,Pro,0.838853823023788,1
CUST_994,30,17,13.113257326637877,1,0,77.83474076177251,Basic,0.13730823941151915,0
CUST_995,30,11,112.41379398002353,0,0,7.347029220420909,Pro,0.3403748706200561,1
CUST_996,59,25,93.13039726409987,3,0,58.03687753447865,Basic,0.3636681463029817,1
CUST_997,57,27,80.66423978852812,4,2,93.21686770363047,Basic,0.003329358656165793,1
CUST_998,17,29,99.7480838868364,4,1,10.790191948157734,Pro,0.8453289163712301,1
CUST_999,48,3,79.46477649056877,4,2,9.43352589129789,Pro,0.8353125681895632,1
CUST_1000,47,15,116.42860567504349,3,1,71.6604364519514,Enterprise,0.6618363090087985,1
CUST_1001,23,29,87.10516400444872,2,0,31.51824558442019,Enterprise,0.8989409248328012,1
CUST_1002,15,21,111.33574010195838,0,2,65.85792103609069,Pro,0.2728866083367768,1
CUST_1003,37,11,64.47016758122336,3,2,54.538451305036,Pro,0.220630280629577,1
CUST_1004,21,26,18.462407492914203,3,0,98.60666583399056,Basic,0.06852080041553288,1
CUST_1005,14,28,65.74043796364697,2,1,88.9056416954874,Basic,0.5920128126203708,1
CUST_1006,2,16,19.59037522725573,1,1,67.80727815617117,Enterprise,0.49635545506135437,1
CUST_1007,11,25,73.13675010528658,2,0,26.167462610315052,Basic,0.8103963156930589,1
